0.02 -9.72385	0xff000000
0.02 -9.67364	0xff000000
0.02 -9.62343	0xff000000
0.02 -9.57322	0xff000000
0.02 -9.52301	0xff000000
0.02 -9.4728	0xff000000
0.02 -9.42259	0xff000000
0.02 -9.37238	0xff000000
0.02 -9.32218	0xff000000
0.02 -9.27197	0xff000000
0.02 -9.22176	0xff000000
0.02 -9.17155	0xff000000
0.02 -9.12134	0xff000000
0.02 -9.07113	0xff000000
0.02 -9.02092	0xff000000
0.02 -8.97071	0xff000000
0.02 -8.9205	0xff000000
0.02 -8.87029	0xff000000
0.02 -8.82008	0xff000000
0.02 -8.76987	0xff000000
0.02 -8.71967	0xff000000
0.02 -8.66946	0xff000000
0.02 -8.61925	0xff000000
0.02 -8.56904	0xff000000
0.02 -8.51883	0xff000000
0.02 -8.46862	0xff000000
0.02 -8.41841	0xff000000
0.02 -8.3682	0xff000000
0.02 -8.31799	0xff000000
0.02 -8.26778	0xff000000
0.02 -8.21757	0xff000000
0.02 -8.16736	0xff000000
0.02 -8.11715	0xff000000
0.02 -8.06695	0xff000000
0.02 -8.01674	0xff000000
0.02 -7.96653	0xff000000
0.02 -7.91632	0xff000000
0.02 -7.86611	0xff000000
0.02 -7.8159	0xff000000
0.02 -7.76569	0xff000000
0.02 -7.71548	0xff000000
0.02 -7.66527	0xff000000
0.02 -7.61506	0xff000000
0.02 -7.56485	0xff000000
0.02 -7.51464	0xff000000
0.02 -7.46444	0xff000000
0.02 -7.41423	0xff000000
0.02 -7.36402	0xff000000
0.02 -7.31381	0xff000000
0.02 -7.2636	0xff000000
0.02 -7.21339	0xff000000
0.02 -7.16318	0xff000000
0.02 -7.11297	0xff000000
0.02 -7.06276	0xff000000
0.02 -7.01255	0xff000000
0.02 -6.96234	0xff000000
0.02 -6.91213	0xff000000
0.02 -6.86192	0xff000000
0.02 -6.81172	0xff000000
0.02 -6.76151	0xff000000
0.02 -6.7113	0xff000000
0.02 -6.66109	0xff000000
0.02 -6.61088	0xff000000
0.02 -6.56067	0xff000000
0.02 -6.51046	0xff000000
0.02 -6.46025	0xff000000
0.02 -6.41004	0xff000000
0.02 -6.35983	0xff000000
0.02 -6.30962	0xff000000
0.02 -6.25941	0xff000000
0.02 -6.20921	0xff000000
0.02 -6.159	0xff000000
0.02 -6.10879	0xff000000
0.02 -6.05858	0xff000000
0.02 -6.00837	0xff000000
0.02 -5.95816	0xff000000
0.02 -5.90795	0xff000000
0.02 -5.85774	0xff000000
0.02 -5.80753	0xff000000
0.02 -5.75732	0xff000000
0.02 -5.70711	0xff000000
0.02 -5.6569	0xff000000
0.02 -5.60669	0xff000000
0.02 -5.55649	0xff000000
0.02 -5.50628	0xff000000
0.02 -5.45607	0xff000000
0.02 -5.40586	0xff000000
0.02 -5.35565	0xff000000
0.02 -5.30544	0xff000000
0.02 -5.25523	0xff000000
0.02 -5.20502	0xff000000
0.02 -5.15481	0xff000000
0.02 -5.1046	0xff000000
0.02 -5.05439	0xff000000
0.02 -5.00418	0xff000000
0.02 -4.95397	0xfe00ff00
0.02 -4.90377	0xfe00ff00
0.02 -4.85356	0xfe00ff00
0.02 -4.80335	0xfe00ff00
0.02 -4.75314	0xfe00ff00
0.02 -4.70293	0xfe00ff00
0.02 -4.65272	0xfe00ff00
0.02 -4.60251	0xfe00ff00
0.02 -4.5523	0xfe00ff00
0.02 -4.50209	0xfe00ff00
0.02 -4.45188	0xfe00ff00
0.02 -4.40167	0xfe00ff00
0.02 -4.35146	0xfe00ff00
0.02 -4.30126	0xfe00ff00
0.02 -4.25105	0xfe00ff00
0.02 -4.20084	0xfe00ff00
0.02 -4.15063	0xfe00ff00
0.02 -4.10042	0xfe00ff00
0.02 -4.05021	0xfe00ff00
0.02 -4	0xfe00ff00
0.02 -3.94979	0xfe00ff00
0.02 -3.89958	0xfe00ff00
0.02 -3.84937	0xfe00ff00
0.02 -3.79916	0xfe00ff00
0.02 -3.74895	0xfe00ff00
0.02 -3.69874	0xfe00ff00
0.02 -3.64854	0xfe00ff00
0.02 -3.59833	0xfe00ff00
0.02 -3.54812	0xfd00ff00
0.02 -3.49791	0xfd007f00
0.02 -3.4477	0xfc00aa00
0.02 -3.39749	0xfc00aa55
0.02 -3.34728	0xfc00aa00
0.02 -3.29707	0xfb00bf00
0.02 -3.24686	0xfb00bf00
0.02 -3.19665	0xfc00aa00
0.02 -3.14644	0xfb00bf00
0.02 -3.09623	0xfa00cc00
0.02 -3.04603	0xfa00cc00
0.02 -2.99582	0xfa00cc00
0.02 -2.94561	0xfa00cc00
0.02 -2.8954	0xf900d42a
0.02 -2.84519	0xf900aa00
0.02 -2.79498	0xf900d400
0.02 -2.74477	0xf900aa00
0.02 -2.69456	0xf700bf00
0.02 -2.64435	0xf700bf00
0.02 -2.59414	0xf700bf00
0.02 -2.54393	0xf600c600
0.02 -2.49372	0xf500cc19
0.02 -2.44351	0xf600c600
0.02 -2.39331	0xf300bf15
0.02 -2.3431	0xf100c812
0.02 -2.29289	0xf100c812
0.02 -2.24268	0xf000bb11
0.02 -2.19247	0xef00bf0f
0.02 -2.14226	0xee00c30f
0.02 -2.09205	0xed00c60e
0.02 -2.04184	0xe900c517
0.02 -1.99163	0xe500c413
0.02 -1.94142	0xe200c123
0.02 -1.89121	0xdc00c424
0.02 -1.841	0xd200c02d
0.02 -1.79079	0xc100c139
0.02 -1.74059	0x9e00bd51
0.02 -1.69038	0x6200af7b
0.02 -1.64017	0x33005cb0
0.02 -1.58996	0x4100098c
0.02 -1.53975	0x340055af
0.02 -1.48954	0x310067b1
0.02 -1.43933	0x42000185
0.02 -1.38912	0x3c0028a2
0.02 -1.33891	0x46009e92
0.02 -1.2887	0x8000b866
0.02 -1.23849	0x7f00b767
0.02 -1.18828	0x3e00969a
0.02 -1.13808	0x3d0024a0
0.02 -1.08787	0x36008ea2
0.02 -1.03766	0x8900b961
0.02 -0.987448	0xa900bd4a
0.02 -0.937238	0xa400be4e
0.02 -0.887029	0x7200b470
0.02 -0.83682	0x300070b0
0.02 -0.786611	0x370044ac
0.02 -0.736402	0x5d00ad7f
0.02 -0.686192	0xa200bd4f
0.02 -0.635983	0xb300bf43
0.02 -0.585774	0xa700bf4b
0.02 -0.535565	0x6f00b273
0.02 -0.485356	0x320063b0
0.02 -0.435146	0x36004aad
0.02 -0.384937	0x5f00ad7d
0.02 -0.334728	0x9d00bd53
0.02 -0.284519	0xa800be4c
0.02 -0.23431	0x8d00b95d
0.02 -0.1841	0x41009b96
0.02 -0.133891	0x3c0027a0
0.02 -0.083682	0x320083a9
0.02 -0.0334728	0x6d00b273
0.02 0.0167364	0x7400b36e
0.02 0.0669456	0x3d00979b
0.02 0.117155	0x3a0a007e
0.02 0.167364	0x3e001d9b
0.02 0.217573	0x330087a7
0.02 0.267782	0x38003daa
0.02 0.317992	0x32150076
0.02 0.368201	0x3b00949d
0.02 0.41841	0x9d00bd53
0.02 0.468619	0xcb00bf31
0.02 0.518828	0xde00c11e
0.02 0.569038	0xe900c517
0.02 0.619247	0xee00c30f
0.02 0.669456	0xf200c413
0.02 0.719665	0xf700bf00
0.02 0.769874	0xf800b624
0.02 0.820084	0xf800b624
0.02 0.870293	0xfa00cc00
0.02 0.920502	0xfb00bf00
0.02 0.970711	0xfb00bf00
0.02 1.02092	0xfc00aa00
0.02 1.07113	0xfe00ff00
0.02 1.12134	0xfd007f00
0.02 1.17155	0xfc00aa00
0.02 1.22176	0xfd00ff00
0.02 1.27197	0xfe00ff00
0.02 1.32218	0xfd00ff00
0.02 1.37238	0xfe00ff00
0.02 1.42259	0xff000000
0.02 1.4728	0xfe00ff00
0.02 1.52301	0xfe00ff00
0.02 1.57322	0xff000000
0.02 1.62343	0xff000000
0.02 1.67364	0xff000000
0.02 1.72385	0xff000000
0.02 1.77406	0xff000000
0.02 1.82427	0xfe00ff00
0.02 1.87448	0xff000000
0.02 1.92469	0xff000000
0.02 1.9749	0xff000000
0.04 -9.9749	0xff000000
0.04 -9.92469	0xff000000
0.04 -9.87448	0xff000000
0.04 -9.82427	0xff000000
0.04 -9.77406	0xff000000
0.04 -9.72385	0xff000000
0.04 -9.67364	0xff000000
0.04 -9.62343	0xff000000
0.04 -9.57322	0xff000000
0.04 -9.52301	0xff000000
0.04 -9.4728	0xff000000
0.04 -9.42259	0xff000000
0.04 -9.37238	0xff000000
0.04 -9.32218	0xff000000
0.04 -9.27197	0xff000000
0.04 -9.22176	0xff000000
0.04 -9.17155	0xff000000
0.04 -9.12134	0xff000000
0.04 -9.07113	0xff000000
0.04 -9.02092	0xff000000
0.04 -8.97071	0xff000000
0.04 -8.9205	0xff000000
0.04 -8.87029	0xff000000
0.04 -8.82008	0xff000000
0.04 -8.76987	0xff000000
0.04 -8.71967	0xff000000
0.04 -8.66946	0xff000000
0.04 -8.61925	0xff000000
0.04 -8.56904	0xff000000
0.04 -8.51883	0xff000000
0.04 -8.46862	0xff000000
0.04 -8.41841	0xff000000
0.04 -8.3682	0xff000000
0.04 -8.31799	0xff000000
0.04 -8.26778	0xff000000
0.04 -8.21757	0xff000000
0.04 -8.16736	0xff000000
0.04 -8.11715	0xff000000
0.04 -8.06695	0xff000000
0.04 -8.01674	0xff000000
0.04 -7.96653	0xff000000
0.04 -7.91632	0xff000000
0.04 -7.86611	0xff000000
0.04 -7.8159	0xff000000
0.04 -7.76569	0xff000000
0.04 -7.71548	0xff000000
0.04 -7.66527	0xff000000
0.04 -7.61506	0xff000000
0.04 -7.56485	0xff000000
0.04 -7.51464	0xff000000
0.04 -7.46444	0xff000000
0.04 -7.41423	0xff000000
0.04 -7.36402	0xff000000
0.04 -7.31381	0xff000000
0.04 -7.2636	0xff000000
0.04 -7.21339	0xff000000
0.04 -7.16318	0xff000000
0.04 -7.11297	0xff000000
0.04 -7.06276	0xff000000
0.04 -7.01255	0xff000000
0.04 -6.96234	0xff000000
0.04 -6.91213	0xff000000
0.04 -6.86192	0xff000000
0.04 -6.81172	0xff000000
0.04 -6.76151	0xff000000
0.04 -6.7113	0xff000000
0.04 -6.66109	0xff000000
0.04 -6.61088	0xff000000
0.04 -6.56067	0xff000000
0.04 -6.51046	0xff000000
0.04 -6.46025	0xff000000
0.04 -6.41004	0xff000000
0.04 -6.35983	0xff000000
0.04 -6.30962	0xff000000
0.04 -6.25941	0xff000000
0.04 -6.20921	0xff000000
0.04 -6.159	0xff000000
0.04 -6.10879	0xff000000
0.04 -6.05858	0xff000000
0.04 -6.00837	0xff000000
0.04 -5.95816	0xff000000
0.04 -5.90795	0xff000000
0.04 -5.85774	0xff000000
0.04 -5.80753	0xff000000
0.04 -5.75732	0xff000000
0.04 -5.70711	0xff000000
0.04 -5.6569	0xff000000
0.04 -5.60669	0xff000000
0.04 -5.55649	0xff000000
0.04 -5.50628	0xff000000
0.04 -5.45607	0xff000000
0.04 -5.40586	0xff000000
0.04 -5.35565	0xff000000
0.04 -5.30544	0xff000000
0.04 -5.25523	0xff000000
0.04 -5.20502	0xff000000
0.04 -5.15481	0xff000000
0.04 -5.1046	0xff000000
0.04 -5.05439	0xff000000
0.04 -5.00418	0xfe00ffff
0.04 -4.95397	0xfe00ff00
0.04 -4.90377	0xfe00ff00
0.04 -4.85356	0xfe00ff00
0.04 -4.80335	0xfe00ff00
0.04 -4.75314	0xfe00ff00
0.04 -4.70293	0xfe00ff00
0.04 -4.65272	0xfe00ff00
0.04 -4.60251	0xfe00ff00
0.04 -4.5523	0xfe00ff00
0.04 -4.50209	0xfe00ff00
0.04 -4.45188	0xfe00ff00
0.04 -4.40167	0xfe00ff00
0.04 -4.35146	0xfe00ff00
0.04 -4.30126	0xfe00ff00
0.04 -4.25105	0xfe00ff00
0.04 -4.20084	0xfe00ff00
0.04 -4.15063	0xfe00ff00
0.04 -4.10042	0xfe00ff00
0.04 -4.05021	0xfe00ff00
0.04 -4	0xfe00ff00
0.04 -3.94979	0xfe00ff00
0.04 -3.89958	0xfe00ff00
0.04 -3.84937	0xfe00ff00
0.04 -3.79916	0xfe00ff00
0.04 -3.74895	0xfe00ff00
0.04 -3.69874	0xfe00ff00
0.04 -3.64854	0xfe00ff00
0.04 -3.59833	0xfd00ff00
0.04 -3.54812	0xfd007f00
0.04 -3.49791	0xfc00aa00
0.04 -3.4477	0xfc00aa00
0.04 -3.39749	0xfc00aa00
0.04 -3.34728	0xfb00bf00
0.04 -3.29707	0xfa00cc00
0.04 -3.24686	0xfa00cc00
0.04 -3.19665	0xfa00cc00
0.04 -3.14644	0xf900d400
0.04 -3.09623	0xf800b600
0.04 -3.04603	0xf800b600
0.04 -2.99582	0xf800b600
0.04 -2.94561	0xf800b600
0.04 -2.8954	0xf700bf1f
0.04 -2.84519	0xf700bf00
0.04 -2.79498	0xf700bf1f
0.04 -2.74477	0xf700bf00
0.04 -2.69456	0xf400b917
0.04 -2.64435	0xf400b900
0.04 -2.59414	0xf400b900
0.04 -2.54393	0xf300bf00
0.04 -2.49372	0xf200c413
0.04 -2.44351	0xf200c400
0.04 -2.39331	0xef00bf0f
0.04 -2.3431	0xec00bb1a
0.04 -2.29289	0xec00bb1a
0.04 -2.24268	0xeb00bf19
0.04 -2.19247	0xea00c20c
0.04 -2.14226	0xe900c517
0.04 -2.09205	0xe700bf15
0.04 -2.04184	0xe200c11a
0.04 -1.99163	0xde00c11e
0.04 -1.94142	0xdb00bf23
0.04 -1.89121	0xd400c329
0.04 -1.841	0xc900c12f
0.04 -1.79079	0xb100c044
0.04 -1.74059	0x8700b861
0.04 -1.69038	0x47009f91
0.04 -1.64017	0x370046ad
0.04 -1.58996	0x38003daa
0.04 -1.53975	0x340052af
0.04 -1.48954	0x380040ab
0.04 -1.43933	0x3d00209d
0.04 -1.38912	0x35004eaf
0.04 -1.33891	0x47009f91
0.04 -1.2887	0x8200b766
0.04 -1.23849	0x8200b766
0.04 -1.18828	0x3f009898
0.04 -1.13808	0x3a0032a6
0.04 -1.08787	0x37008ea1
0.04 -1.03766	0x8400b863
0.04 -0.987448	0xa900bd4a
0.04 -0.937238	0xa700bf4b
0.04 -0.887029	0x7400b56f
0.04 -0.83682	0x30006eb1
0.04 -0.786611	0x340056af
0.04 -0.736402	0x5700aa84
0.04 -0.686192	0x9e00bd51
0.04 -0.635983	0xb300bf43
0.04 -0.585774	0xa900bd4a
0.04 -0.535565	0x7500b56e
0.04 -0.485356	0x30006eb1
0.04 -0.435146	0x370044ad
0.04 -0.384937	0x5a00ab81
0.04 -0.334728	0x9b00bc54
0.04 -0.284519	0xa900bd4a
0.04 -0.23431	0x9100bb5a
0.04 -0.1841	0x47009f91
0.04 -0.133891	0x3c002ba3
0.04 -0.083682	0x330087a7
0.04 -0.0334728	0x7200b470
0.04 0.0167364	0x6f00b273
0.04 0.0669456	0x34008aa5
0.04 0.117155	0x31160074
0.04 0.167364	0x380041ab
0.04 0.217573	0x330088a7
0.04 0.267782	0x3e001e9d
0.04 0.317992	0x41000487
0.04 0.368201	0x4e00a48b
0.04 0.41841	0xa700bf4b
0.04 0.468619	0xcc00c332
0.04 0.518828	0xdf00bf1f
0.04 0.569038	0xeb00bf19
0.04 0.619247	0xf000bb11
0.04 0.669456	0xf400b900
0.04 0.719665	0xf900d42a
0.04 0.769874	0xfa00cc00
0.04 0.820084	0xfa00cc00
0.04 0.870293	0xfc00aa00
0.04 0.920502	0xfd00ff00
0.04 0.970711	0xfc00aa00
0.04 1.02092	0xfd00ff00
0.04 1.07113	0xff000000
0.04 1.12134	0xfe00ff00
0.04 1.17155	0xfd00ff00
0.04 1.22176	0xfe00ff00
0.04 1.27197	0xff000000
0.04 1.32218	0xfe00ff00
0.04 1.37238	0xff000000
0.04 1.42259	0xfe00ff00
0.04 1.4728	0xff000000
0.04 1.52301	0xff000000
0.04 1.57322	0xff000000
0.04 1.62343	0xfe00ff00
0.04 1.67364	0xfe00ff00
0.04 1.72385	0xfe00ff00
0.04 1.77406	0xfe00ff00
0.04 1.82427	0xfd007f00
0.04 1.87448	0xfe00ff00
0.04 1.92469	0xff000000
0.04 1.9749	0xfe00ff00
0.06 -9.9749	0xff000000
0.06 -9.92469	0xff000000
0.06 -9.87448	0xff000000
0.06 -9.82427	0xff000000
0.06 -9.77406	0xff000000
0.06 -9.72385	0xff000000
0.06 -9.67364	0xff000000
0.06 -9.62343	0xff000000
0.06 -9.57322	0xff000000
0.06 -9.52301	0xff000000
0.06 -9.4728	0xff000000
0.06 -9.42259	0xff000000
0.06 -9.37238	0xff000000
0.06 -9.32218	0xff000000
0.06 -9.27197	0xff000000
0.06 -9.22176	0xff000000
0.06 -9.17155	0xff000000
0.06 -9.12134	0xff000000
0.06 -9.07113	0xff000000
0.06 -9.02092	0xff000000
0.06 -8.97071	0xff000000
0.06 -8.9205	0xff000000
0.06 -8.87029	0xff000000
0.06 -8.82008	0xff000000
0.06 -8.76987	0xff000000
0.06 -8.71967	0xff000000
0.06 -8.66946	0xff000000
0.06 -8.61925	0xff000000
0.06 -8.56904	0xff000000
0.06 -8.51883	0xff000000
0.06 -8.46862	0xff000000
0.06 -8.41841	0xff000000
0.06 -8.3682	0xff000000
0.06 -8.31799	0xff000000
0.06 -8.26778	0xff000000
0.06 -8.21757	0xff000000
0.06 -8.16736	0xff000000
0.06 -8.11715	0xff000000
0.06 -8.06695	0xff000000
0.06 -8.01674	0xff000000
0.06 -7.96653	0xff000000
0.06 -7.91632	0xff000000
0.06 -7.86611	0xff000000
0.06 -7.8159	0xff000000
0.06 -7.76569	0xff000000
0.06 -7.71548	0xff000000
0.06 -7.66527	0xff000000
0.06 -7.61506	0xff000000
0.06 -7.56485	0xff000000
0.06 -7.51464	0xff000000
0.06 -7.46444	0xff000000
0.06 -7.41423	0xff000000
0.06 -7.36402	0xff000000
0.06 -7.31381	0xff000000
0.06 -7.2636	0xff000000
0.06 -7.21339	0xff000000
0.06 -7.16318	0xff000000
0.06 -7.11297	0xff000000
0.06 -7.06276	0xff000000
0.06 -7.01255	0xff000000
0.06 -6.96234	0xff000000
0.06 -6.91213	0xff000000
0.06 -6.86192	0xff000000
0.06 -6.81172	0xff000000
0.06 -6.76151	0xff000000
0.06 -6.7113	0xff000000
0.06 -6.66109	0xff000000
0.06 -6.61088	0xff000000
0.06 -6.56067	0xff000000
0.06 -6.51046	0xff000000
0.06 -6.46025	0xff000000
0.06 -6.41004	0xff000000
0.06 -6.35983	0xff000000
0.06 -6.30962	0xff000000
0.06 -6.25941	0xff000000
0.06 -6.20921	0xff000000
0.06 -6.159	0xff000000
0.06 -6.10879	0xff000000
0.06 -6.05858	0xff000000
0.06 -6.00837	0xff000000
0.06 -5.95816	0xff000000
0.06 -5.90795	0xff000000
0.06 -5.85774	0xff000000
0.06 -5.80753	0xff000000
0.06 -5.75732	0xff000000
0.06 -5.70711	0xff000000
0.06 -5.6569	0xff000000
0.06 -5.60669	0xff000000
0.06 -5.55649	0xff000000
0.06 -5.50628	0xff000000
0.06 -5.45607	0xff000000
0.06 -5.40586	0xff000000
0.06 -5.35565	0xff000000
0.06 -5.30544	0xff000000
0.06 -5.25523	0xff000000
0.06 -5.20502	0xff000000
0.06 -5.15481	0xff000000
0.06 -5.1046	0xff000000
0.06 -5.05439	0xfe00ffff
0.06 -5.00418	0xfe00ff00
0.06 -4.95397	0xfe00ff00
0.06 -4.90377	0xfe00ff00
0.06 -4.85356	0xfe00ff00
0.06 -4.80335	0xfe00ff00
0.06 -4.75314	0xfe00ff00
0.06 -4.70293	0xfe00ff00
0.06 -4.65272	0xfe00ff00
0.06 -4.60251	0xfe00ff00
0.06 -4.5523	0xfe00ff00
0.06 -4.50209	0xfe00ff00
0.06 -4.45188	0xfe00ff00
0.06 -4.40167	0xfe00ff00
0.06 -4.35146	0xfe00ff00
0.06 -4.30126	0xfe00ff00
0.06 -4.25105	0xfe00ff00
0.06 -4.20084	0xfe00ff00
0.06 -4.15063	0xfe00ff00
0.06 -4.10042	0xfe00ff00
0.06 -4.05021	0xfe00ff00
0.06 -4	0xfe00ff00
0.06 -3.94979	0xfe00ff00
0.06 -3.89958	0xfe00ff00
0.06 -3.84937	0xfe00ff00
0.06 -3.79916	0xfe00ff00
0.06 -3.74895	0xfe00ff00
0.06 -3.69874	0xfe00ff00
0.06 -3.64854	0xfd00ff00
0.06 -3.59833	0xfd00ff00
0.06 -3.54812	0xfd007f00
0.06 -3.49791	0xfc00aa00
0.06 -3.4477	0xfb00bf00
0.06 -3.39749	0xfb00bf00
