 0	 -6.30962	 0xffffff
 0	 -6.25941	 0xffffff
 0	 -6.20921	 0xffffff
 0	 -6.159	 0xffffff
 0	 -6.10879	 0xffffff
 0	 -6.05858	 0xffffff
 0	 -6.00837	 0xffffff
 0	 -5.95816	 0xffffff
 0	 -5.90795	 0xffffff
 0	 -5.85774	 0xffffff
 0	 -5.80753	 0xffffff
 0	 -5.75732	 0xffffff
 0	 -5.70711	 0xffffff
 0	 -5.6569	 0xffffff
 0	 -5.60669	 0xffffff
 0	 -5.55649	 0xffffff
 0	 -5.50628	 0xffffff
 0	 -5.45607	 0xffffff
 0	 -5.40586	 0xffffff
 0	 -5.35565	 0xffffff
 0	 -5.30544	 0xffffff
 0	 -5.25523	 0xffffff
 0	 -5.20502	 0xffffff
 0	 -5.15481	 0xffffff
 0	 -5.1046	 0xffffff
 0	 -5.05439	 0xffffff
 0	 -5.00418	 0xffffff
 0	 -4.95397	 0xffffff
 0	 -4.90377	 0xfefffe
 0	 -4.85356	 0xfefffe
 0	 -4.80335	 0xfefffe
 0	 -4.75314	 0xfefffe
 0	 -4.70293	 0xfefffe
 0	 -4.65272	 0xfefffe
 0	 -4.60251	 0xfefffe
 0	 -4.5523	 0xfefffe
 0	 -4.50209	 0xfefffe
 0	 -4.45188	 0xfefffe
 0	 -4.40167	 0xfefffe
 0	 -4.35146	 0xfefffe
 0	 -4.30126	 0xfefffe
 0	 -4.25105	 0xfefffe
 0	 -4.20084	 0xfefffe
 0	 -4.15063	 0xfefffe
 0	 -4.10042	 0xfefffe
 0	 -4.05021	 0xfefffe
 0	 -4	 0xfefffe
 0	 -3.94979	 0xfefffe
 0	 -3.89958	 0xfefffe
 0	 -3.84937	 0xfefffe
 0	 -3.79916	 0xfefffe
 0	 -3.74895	 0xfefffe
 0	 -3.69874	 0xfefffe
 0	 -3.64854	 0xfefffe
 0	 -3.59833	 0xfefffe
 0	 -3.54812	 0xfefffe
 0	 -3.49791	 0xfdfffd
 0	 -3.4477	 0xfdfffd
 0	 -3.39749	 0xfdfffd
 0	 -3.34728	 0xfdfefd
 0	 -3.29707	 0xfcfefc
 0	 -3.24686	 0xfcfefc
 0	 -3.19665	 0xfdfefd
 0	 -3.14644	 0xfcfefc
 0	 -3.09623	 0xfbfefc
 0	 -3.04603	 0xfbfefc
 0	 -2.99582	 0xfbfefb
 0	 -2.94561	 0xfbfefb
 0	 -2.8954	 0xfbfefb
 0	 -2.84519	 0xfbfefb
 0	 -2.79498	 0xfbfefb
 0	 -2.74477	 0xfbfefb
 0	 -2.69456	 0xf9fefa
 0	 -2.64435	 0xf9fef9
 0	 -2.59414	 0xf9fefa
 0	 -2.54393	 0xf9fdf9
 0	 -2.49372	 0xf8fdf8
 0	 -2.44351	 0xf8fdf9
 0	 -2.39331	 0xf7fdf7
 0	 -2.3431	 0xf5fdf6
 0	 -2.29289	 0xf6fdf6
 0	 -2.24268	 0xf5fdf5
 0	 -2.19247	 0xf3fcf4
 0	 -2.14226	 0xf2fcf3
 0	 -2.09205	 0xf2fcf2
 0	 -2.04184	 0xeffbf0
 0	 -1.99163	 0xebfaed
 0	 -1.94142	 0xe9faeb
 0	 -1.89121	 0xe4f9e7
 0	 -1.841	 0xddf7e1
 0	 -1.79079	 0xd1f4d9
 0	 -1.74059	 0xb9eeca
 0	 -1.69038	 0x8adfb6
 0	 -1.64017	 0x3aabb5
 0	 -1.58996	 0x423b9c
 0	 -1.53975	 0x3b5db9
 0	 -1.48954	 0x3096bd
 0	 -1.43933	 0x4243a5
 0	 -1.38912	 0x4144a7
 0	 -1.33891	 0x41b5b1
 0	 -1.2887	 0x7ad9b2
 0	 -1.23849	 0x78d8b1
 0	 -1.18828	 0x39abb5
 0	 -1.13808	 0x3d57b6
 0	 -1.08787	 0x38a9b5
 0	 -1.03766	 0x89dfb6
 0	 -0.987448	 0xa8e9c2
 0	 -0.937238	 0xa2e7bf
 0	 -0.887029	 0x6dd3af
 0	 -0.83682	 0x3281c0
 0	 -0.786611	 0x3671bf
 0	 -0.736402	 0x62cdae
 0	 -0.686192	 0xa3e7bf
 0	 -0.635983	 0xb3ecc7
 0	 -0.585774	 0xa5e8c0
 0	 -0.535565	 0x69d1af
 0	 -0.485356	 0x337bc0
 0	 -0.435146	 0x3576c0
 0	 -0.384937	 0x64ceae
 0	 -0.334728	 0x9ee6bd
 0	 -0.284519	 0xa7e9c1
 0	 -0.23431	 0x8adfb6
 0	 -0.1841	 0x3db0b3
 0	 -0.133891	 0x3d57b6
 0	 -0.083682	 0x34a1b8
 0	 -0.0334728	 0x6fd4b0
 0	 0.0167364	 0x73d6b0
 0	 0.0669456	 0x3badb4
 0	 0.117155	 0x433696
 0	 0.167364	 0x3e53b3
 0	 0.217573	 0x329dba
 0	 0.267782	 0x3965bc
 0	 0.317992	 0x43318e
 0	 0.368201	 0x3aacb4
 0	 0.41841	 0x95e3ba
 0	 0.468619	 0xc4f1d0
 0	 0.518828	 0xd9f6df
 0	 0.569038	 0xe5f9e8
 0	 0.619247	 0xecfaed
 0	 0.669456	 0xf0fbf1
 0	 0.719665	 0xf4fcf4
 0	 0.769874	 0xf6fdf6
 0	 0.820084	 0xf7fdf7
 0	 0.870293	 0xf9fdf9
 0	 0.920502	 0xfafefa
 0	 0.970711	 0xfafefa
 0	 1.02092	 0xfbfefb
 0	 1.07113	 0xfcfefc
 0	 1.12134	 0xfcfefc
 0	 1.17155	 0xfcfefc
 0	 1.22176	 0xfcfefc
 0	 1.27197	 0xfdfefd
 0	 1.32218	 0xfdfefd
 0	 1.37238	 0xfdfffd
 0	 1.42259	 0xfdfffd
 0	 1.4728	 0xfdfffd
 0	 1.52301	 0xfdfffd
 0	 1.57322	 0xfefffe
 0	 1.62343	 0xfefffe
 0	 1.67364	 0xfefffe
 0	 1.72385	 0xfefffe
 0	 1.77406	 0xfefffe
 0	 1.82427	 0xffffff
 0	 1.87448	 0xfefffe
 0	 1.92469	 0xfefffe
 0	 1.9749	 0xfefffe
 0.02	 -9.9749	 0xffffff
 0.02	 -9.92469	 0xffffff
 0.02	 -9.87448	 0xffffff
 0.02	 -9.82427	 0xffffff
 0.02	 -9.77406	 0xffffff
 0.02	 -9.72385	 0xffffff
 0.02	 -9.67364	 0xffffff
 0.02	 -9.62343	 0xffffff
 0.02	 -9.57322	 0xffffff
 0.02	 -9.52301	 0xffffff
 0.02	 -9.4728	 0xffffff
 0.02	 -9.42259	 0xffffff
 0.02	 -9.37238	 0xffffff
 0.02	 -9.32218	 0xffffff
 0.02	 -9.27197	 0xffffff
 0.02	 -9.22176	 0xffffff
 0.02	 -9.17155	 0xffffff
 0.02	 -9.12134	 0xffffff
 0.02	 -9.07113	 0xffffff
 0.02	 -9.02092	 0xffffff
 0.02	 -8.97071	 0xffffff
 0.02	 -8.9205	 0xffffff
 0.02	 -8.87029	 0xffffff
 0.02	 -8.82008	 0xffffff
 0.02	 -8.76987	 0xffffff
 0.02	 -8.71967	 0xffffff
 0.02	 -8.66946	 0xffffff
 0.02	 -8.61925	 0xffffff
 0.02	 -8.56904	 0xffffff
 0.02	 -8.51883	 0xffffff
 0.02	 -8.46862	 0xffffff
 0.02	 -8.41841	 0xffffff
 0.02	 -8.3682	 0xffffff
 0.02	 -8.31799	 0xffffff
 0.02	 -8.26778	 0xffffff
 0.02	 -8.21757	 0xffffff
 0.02	 -8.16736	 0xffffff
 0.02	 -8.11715	 0xffffff
 0.02	 -8.06695	 0xffffff
 0.02	 -8.01674	 0xffffff
 0.02	 -7.96653	 0xffffff
 0.02	 -7.91632	 0xffffff
 0.02	 -7.86611	 0xffffff
 0.02	 -7.8159	 0xffffff
 0.02	 -7.76569	 0xffffff
 0.02	 -7.71548	 0xffffff
 0.02	 -7.66527	 0xffffff
 0.02	 -7.61506	 0xffffff
 0.02	 -7.56485	 0xffffff
 0.02	 -7.51464	 0xffffff
 0.02	 -7.46444	 0xffffff
 0.02	 -7.41423	 0xffffff
 0.02	 -7.36402	 0xffffff
 0.02	 -7.31381	 0xffffff
 0.02	 -7.2636	 0xffffff
 0.02	 -7.21339	 0xffffff
 0.02	 -7.16318	 0xffffff
 0.02	 -7.11297	 0xffffff
 0.02	 -7.06276	 0xffffff
 0.02	 -7.01255	 0xffffff
 0.02	 -6.96234	 0xffffff
 0.02	 -6.91213	 0xffffff
 0.02	 -6.86192	 0xffffff
 0.02	 -6.81172	 0xffffff
 0.02	 -6.76151	 0xffffff
 0.02	 -6.7113	 0xffffff
 0.02	 -6.66109	 0xffffff
 0.02	 -6.61088	 0xffffff
 0.02	 -6.56067	 0xffffff
 0.02	 -6.51046	 0xffffff
 0.02	 -6.46025	 0xffffff
 0.02	 -6.41004	 0xffffff
 0.02	 -6.35983	 0xffffff
 0.02	 -6.30962	 0xffffff
 0.02	 -6.25941	 0xffffff
 0.02	 -6.20921	 0xffffff
 0.02	 -6.159	 0xffffff
 0.02	 -6.10879	 0xffffff
 0.02	 -6.05858	 0xffffff
 0.02	 -6.00837	 0xffffff
 0.02	 -5.95816	 0xffffff
 0.02	 -5.90795	 0xffffff
 0.02	 -5.85774	 0xffffff
 0.02	 -5.80753	 0xffffff
 0.02	 -5.75732	 0xffffff
 0.02	 -5.70711	 0xffffff
 0.02	 -5.6569	 0xffffff
 0.02	 -5.60669	 0xffffff
 0.02	 -5.55649	 0xffffff
 0.02	 -5.50628	 0xffffff
 0.02	 -5.45607	 0xffffff
 0.02	 -5.40586	 0xffffff
 0.02	 -5.35565	 0xffffff
 0.02	 -5.30544	 0xffffff
 0.02	 -5.25523	 0xffffff
 0.02	 -5.20502	 0xffffff
 0.02	 -5.15481	 0xffffff
 0.02	 -5.1046	 0xffffff
 0.02	 -5.05439	 0xffffff
 0.02	 -5.00418	 0xffffff
 0.02	 -4.95397	 0xfefffe
 0.02	 -4.90377	 0xfefffe
 0.02	 -4.85356	 0xfefffe
 0.02	 -4.80335	 0xfefffe
 0.02	 -4.75314	 0xfefffe
 0.02	 -4.70293	 0xfefffe
 0.02	 -4.65272	 0xfefffe
 0.02	 -4.60251	 0xfefffe
 0.02	 -4.5523	 0xfefffe
 0.02	 -4.50209	 0xfefffe
 0.02	 -4.45188	 0xfefffe
 0.02	 -4.40167	 0xfefffe
 0.02	 -4.35146	 0xfefffe
 0.02	 -4.30126	 0xfefffe
 0.02	 -4.25105	 0xfefffe
 0.02	 -4.20084	 0xfefffe
 0.02	 -4.15063	 0xfefffe
 0.02	 -4.10042	 0xfefffe
 0.02	 -4.05021	 0xfefffe
 0.02	 -4	 0xfefffe
 0.02	 -3.94979	 0xfefffe
 0.02	 -3.89958	 0xfefffe
 0.02	 -3.84937	 0xfefffe
 0.02	 -3.79916	 0xfefffe
 0.02	 -3.74895	 0xfefffe
 0.02	 -3.69874	 0xfefffe
 0.02	 -3.64854	 0xfefffe
 0.02	 -3.59833	 0xfefffe
 0.02	 -3.54812	 0xfdfffd
 0.02	 -3.49791	 0xfdfefd
 0.02	 -3.4477	 0xfcfefc
 0.02	 -3.39749	 0xfcfefd
 0.02	 -3.34728	 0xfcfefc
 0.02	 -3.29707	 0xfbfefb
 0.02	 -3.24686	 0xfbfefb
 0.02	 -3.19665	 0xfcfefc
 0.02	 -3.14644	 0xfbfefb
 0.02	 -3.09623	 0xfafefa
 0.02	 -3.04603	 0xfafefa
 0.02	 -2.99582	 0xfafefa
 0.02	 -2.94561	 0xfafefa
 0.02	 -2.8954	 0xf9fefa
 0.02	 -2.84519	 0xf9fdf9
 0.02	 -2.79498	 0xf9fef9
 0.02	 -2.74477	 0xf9fdf9
 0.02	 -2.69456	 0xf7fdf7
 0.02	 -2.64435	 0xf7fdf7
 0.02	 -2.59414	 0xf7fdf7
 0.02	 -2.54393	 0xf6fdf6
 0.02	 -2.49372	 0xf5fdf6
 0.02	 -2.44351	 0xf6fdf6
 0.02	 -2.39331	 0xf3fcf4
 0.02	 -2.3431	 0xf1fcf2
 0.02	 -2.29289	 0xf1fcf2
 0.02	 -2.24268	 0xf0fbf1
 0.02	 -2.19247	 0xeffbf0
 0.02	 -2.14226	 0xeefbef
 0.02	 -2.09205	 0xedfbee
 0.02	 -2.04184	 0xe9faeb
 0.02	 -1.99163	 0xe5f9e7
 0.02	 -1.94142	 0xe2f8e6
 0.02	 -1.89121	 0xdcf7e1
 0.02	 -1.841	 0xd2f4da
 0.02	 -1.79079	 0xc1f0cf
 0.02	 -1.74059	 0x9ee6bd
 0.02	 -1.69038	 0x62ceae
 0.02	 -1.64017	 0x337dc0
 0.02	 -1.58996	 0x4148aa
 0.02	 -1.53975	 0x3478c0
 0.02	 -1.48954	 0x3185c0
 0.02	 -1.43933	 0x4243a5
 0.02	 -1.38912	 0x3c5bb8
 0.02	 -1.33891	 0x46b9b0
 0.02	 -1.2887	 0x80dcb3
 0.02	 -1.23849	 0x7fdbb3
 0.02	 -1.18828	 0x3eb0b3
 0.02	 -1.13808	 0x3d59b7
 0.02	 -1.08787	 0x36a6b6
 0.02	 -1.03766	 0x89dfb6
 0.02	 -0.987448	 0xa9e9c2
 0.02	 -0.937238	 0xa4e8c0
 0.02	 -0.887029	 0x72d6b0
 0.02	 -0.83682	 0x308bbf
 0.02	 -0.786611	 0x376dbe
 0.02	 -0.736402	 0x5dcbae
 0.02	 -0.686192	 0xa2e7bf
 0.02	 -0.635983	 0xb3ecc7
 0.02	 -0.585774	 0xa7e9c1
 0.02	 -0.535565	 0x6fd4b0
 0.02	 -0.485356	 0x3282c0
 0.02	 -0.435146	 0x3671bf
 0.02	 -0.384937	 0x5fccae
 0.02	 -0.334728	 0x9de6bd
 0.02	 -0.284519	 0xa8e9c2
 0.02	 -0.23431	 0x8de0b7
 0.02	 -0.1841	 0x41b5b1
 0.02	 -0.133891	 0x3c5ab7
 0.02	 -0.083682	 0x329cba
 0.02	 -0.0334728	 0x6dd3af
 0.02	 0.0167364	 0x74d6b0
 0.02	 0.0669456	 0x3db0b3
 0.02	 0.117155	 0x423a9c
 0.02	 0.167364	 0x3e54b4
 0.02	 0.217573	 0x339fb9
 0.02	 0.267782	 0x3868bd
 0.02	 0.317992	 0x433291
 0.02	 0.368201	 0x3badb4
 0.02	 0.41841	 0x9de6bd
 0.02	 0.468619	 0xcbf2d5
 0.02	 0.518828	 0xdef7e2
 0.02	 0.569038	 0xe9faeb
 0.02	 0.619247	 0xeefbef
 0.02	 0.669456	 0xf2fcf3
 0.02	 0.719665	 0xf7fdf7
 0.02	 0.769874	 0xf8fdf9
 0.02	 0.820084	 0xf8fdf9
 0.02	 0.870293	 0xfafefa
 0.02	 0.920502	 0xfbfefb
 0.02	 0.970711	 0xfbfefb
 0.02	 1.02092	 0xfcfefc
 0.02	 1.07113	 0xfefffe
 0.02	 1.12134	 0xfdfefd
 0.02	 1.17155	 0xfcfefc
 0.02	 1.22176	 0xfdfffd
 0.02	 1.27197	 0xfefffe
 0.02	 1.32218	 0xfdfffd
 0.02	 1.37238	 0xfefffe
 0.02	 1.42259	 0xffffff
 0.02	 1.4728	 0xfefffe
 0.02	 1.52301	 0xfefffe
 0.02	 1.57322	 0xffffff
 0.02	 1.62343	 0xffffff
 0.02	 1.67364	 0xffffff
 0.02	 1.72385	 0xffffff
 0.02	 1.77406	 0xffffff
 0.02	 1.82427	 0xfefffe
 0.02	 1.87448	 0xffffff
 0.02	 1.92469	 0xffffff
 0.02	 1.9749	 0xffffff
 0.04	 -9.9749	 0xffffff
 0.04	 -9.92469	 0xffffff
 0.04	 -9.87448	 0xffffff
 0.04	 -9.82427	 0xffffff
 0.04	 -9.77406	 0xffffff
 0.04	 -9.72385	 0xffffff
 0.04	 -9.67364	 0xffffff
 0.04	 -9.62343	 0xffffff
 0.04	 -9.57322	 0xffffff
 0.04	 -9.52301	 0xffffff
 0.04	 -9.4728	 0xffffff
 0.04	 -9.42259	 0xffffff
 0.04	 -9.37238	 0xffffff
 0.04	 -9.32218	 0xffffff
 0.04	 -9.27197	 0xffffff
 0.04	 -9.22176	 0xffffff
 0.04	 -9.17155	 0xffffff
 0.04	 -9.12134	 0xffffff
 0.04	 -9.07113	 0xffffff
 0.04	 -9.02092	 0xffffff
 0.04	 -8.97071	 0xffffff
 0.04	 -8.9205	 0xffffff
 0.04	 -8.87029	 0xffffff
 0.04	 -8.82008	 0xffffff
 0.04	 -8.76987	 0xffffff
 0.04	 -8.71967	 0xffffff
 0.04	 -8.66946	 0xffffff
 0.04	 -8.61925	 0xffffff
 0.04	 -8.56904	 0xffffff
 0.04	 -8.51883	 0xffffff
 0.04	 -8.46862	 0xffffff
 0.04	 -8.41841	 0xffffff
 0.04	 -8.3682	 0xffffff
 0.04	 -8.31799	 0xffffff
 0.04	 -8.26778	 0xffffff
 0.04	 -8.21757	 0xffffff
 0.04	 -8.16736	 0xffffff
 0.04	 -8.11715	 0xffffff
 0.04	 -8.06695	 0xffffff
 0.04	 -8.01674	 0xffffff
 0.04	 -7.96653	 0xffffff
 0.04	 -7.91632	 0xffffff
 0.04	 -7.86611	 0xffffff
 0.04	 -7.8159	 0xffffff
 0.04	 -7.76569	 0xffffff
 0.04	 -7.71548	 0xffffff
 0.04	 -7.66527	 0xffffff
 0.04	 -7.61506	 0xffffff
 0.04	 -7.56485	 0xffffff
 0.04	 -7.51464	 0xffffff
 0.04	 -7.46444	 0xffffff
 0.04	 -7.41423	 0xffffff
 0.04	 -7.36402	 0xffffff
 0.04	 -7.31381	 0xffffff
 0.04	 -7.2636	 0xffffff
 0.04	 -7.21339	 0xffffff
 0.04	 -7.16318	 0xffffff
 0.04	 -7.11297	 0xffffff
 0.04	 -7.06276	 0xffffff
 0.04	 -7.01255	 0xffffff
 0.04	 -6.96234	 0xffffff
 0.04	 -6.91213	 0xffffff
 0.04	 -6.86192	 0xffffff
 0.04	 -6.81172	 0xffffff
 0.04	 -6.76151	 0xffffff
 0.04	 -6.7113	 0xffffff
 0.04	 -6.66109	 0xffffff
 0.04	 -6.61088	 0xffffff
 0.04	 -6.56067	 0xffffff
 0.04	 -6.51046	 0xffffff
 0.04	 -6.46025	 0xffffff
 0.04	 -6.41004	 0xffffff
 0.04	 -6.35983	 0xffffff
 0.04	 -6.30962	 0xffffff
 0.04	 -6.25941	 0xffffff
 0.04	 -6.20921	 0xffffff
 0.04	 -6.159	 0xffffff
 0.04	 -6.10879	 0xffffff
 0.04	 -6.05858	 0xffffff
 0.04	 -6.00837	 0xffffff
 0.04	 -5.95816	 0xffffff
 0.04	 -5.90795	 0xffffff
 0.04	 -5.85774	 0xffffff
 0.04	 -5.80753	 0xffffff
 0.04	 -5.75732	 0xffffff
 0.04	 -5.70711	 0xffffff
 0.04	 -5.6569	 0xffffff
 0.04	 -5.60669	 0xffffff
 0.04	 -5.55649	 0xffffff
 0.04	 -5.50628	 0xffffff
 0.04	 -5.45607	 0xffffff
 0.04	 -5.40586	 0xffffff
 0.04	 -5.35565	 0xffffff
 0.04	 -5.30544	 0xffffff
 0.04	 -5.25523	 0xffffff
 0.04	 -5.20502	 0xffffff
 0.04	 -5.15481	 0xffffff
 0.04	 -5.1046	 0xffffff
 0.04	 -5.05439	 0xffffff
 0.04	 -5.00418	 0xfeffff
 0.04	 -4.95397	 0xfefffe
 0.04	 -4.90377	 0xfefffe
 0.04	 -4.85356	 0xfefffe
 0.04	 -4.80335	 0xfefffe
 0.04	 -4.75314	 0xfefffe
 0.04	 -4.70293	 0xfefffe
 0.04	 -4.65272	 0xfefffe
 0.04	 -4.60251	 0xfefffe
 0.04	 -4.5523	 0xfefffe
 0.04	 -4.50209	 0xfefffe
 0.04	 -4.45188	 0xfefffe
 0.04	 -4.40167	 0xfefffe
 0.04	 -4.35146	 0xfefffe
 0.04	 -4.30126	 0xfefffe
 0.04	 -4.25105	 0xfefffe
 0.04	 -4.20084	 0xfefffe
 0.04	 -4.15063	 0xfefffe
 0.04	 -4.10042	 0xfefffe
 0.04	 -4.05021	 0xfefffe
 0.04	 -4	 0xfefffe
 0.04	 -3.94979	 0xfefffe
 0.04	 -3.89958	 0xfefffe
 0.04	 -3.84937	 0xfefffe
 0.04	 -3.79916	 0xfefffe
 0.04	 -3.74895	 0xfefffe
 0.04	 -3.69874	 0xfefffe
 0.04	 -3.64854	 0xfefffe
 0.04	 -3.59833	 0xfdfffd
 0.04	 -3.54812	 0xfdfefd
 0.04	 -3.49791	 0xfcfefc
 0.04	 -3.4477	 0xfcfefc
 0.04	 -3.39749	 0xfcfefc
 0.04	 -3.34728	 0xfbfefb
 0.04	 -3.29707	 0xfafefa
 0.04	 -3.24686	 0xfafefa
 0.04	 -3.19665	 0xfafefa
 0.04	 -3.14644	 0xf9fef9
 0.04	 -3.09623	 0xf8fdf8
 0.04	 -3.04603	 0xf8fdf8
 0.04	 -2.99582	 0xf8fdf8
 0.04	 -2.94561	 0xf8fdf8
 0.04	 -2.8954	 0xf7fdf8
 0.04	 -2.84519	 0xf7fdf7
 0.04	 -2.79498	 0xf7fdf8
 0.04	 -2.74477	 0xf7fdf7
 0.04	 -2.69456	 0xf4fcf5
 0.04	 -2.64435	 0xf4fcf4
 0.04	 -2.59414	 0xf4fcf4
 0.04	 -2.54393	 0xf3fcf3
 0.04	 -2.49372	 0xf2fcf3
 0.04	 -2.44351	 0xf2fcf2
 0.04	 -2.39331	 0xeffbf0
 0.04	 -2.3431	 0xecfaee
 0.04	 -2.29289	 0xecfaee
 0.04	 -2.24268	 0xebfaed
 0.04	 -2.19247	 0xeafaeb
 0.04	 -2.14226	 0xe9faeb
 0.04	 -2.09205	 0xe7f9e9
 0.04	 -2.04184	 0xe2f8e5
 0.04	 -1.99163	 0xdef7e2
 0.04	 -1.94142	 0xdbf6e0
 0.04	 -1.89121	 0xd4f5db
 0.04	 -1.841	 0xc9f2d3
 0.04	 -1.79079	 0xb1ecc6
 0.04	 -1.74059	 0x87deb5
 0.04	 -1.69038	 0x47bab0
 0.04	 -1.64017	 0x376ebf
 0.04	 -1.58996	 0x3868bd
 0.04	 -1.53975	 0x3476c0
 0.04	 -1.48954	 0x386abe
 0.04	 -1.43933	 0x3d56b5
 0.04	 -1.38912	 0x3573c0
 0.04	 -1.33891	 0x47bab0
 0.04	 -1.2887	 0x82dcb4
 0.04	 -1.23849	 0x82dcb4
 0.04	 -1.18828	 0x3fb2b2
 0.04	 -1.13808	 0x3a61bb
 0.04	 -1.08787	 0x37a7b6
 0.04	 -1.03766	 0x84ddb4
 0.04	 -0.987448	 0xa9e9c2
 0.04	 -0.937238	 0xa7e9c1
 0.04	 -0.887029	 0x74d7b1
 0.04	 -0.83682	 0x308ac0
 0.04	 -0.786611	 0x3479c0
 0.04	 -0.736402	 0x57c7ae
 0.04	 -0.686192	 0x9ee6bd
 0.04	 -0.635983	 0xb3ecc7
 0.04	 -0.585774	 0xa9e9c2
 0.04	 -0.535565	 0x75d7b1
 0.04	 -0.485356	 0x308ac0
 0.04	 -0.435146	 0x376dbf
 0.04	 -0.384937	 0x5ac9ae
 0.04	 -0.334728	 0x9be5bc
 0.04	 -0.284519	 0xa9e9c2
 0.04	 -0.23431	 0x91e2b8
 0.04	 -0.1841	 0x47bab0
 0.04	 -0.133891	 0x3c5db9
 0.04	 -0.083682	 0x339fb9
 0.04	 -0.0334728	 0x72d6b0
 0.04	 0.0167364	 0x6fd4b0
 0.04	 0.0669456	 0x34a2b8
 0.04	 0.117155	 0x43318f
 0.04	 0.167364	 0x386bbe
 0.04	 0.217573	 0x33a0b9
 0.04	 0.267782	 0x3e55b5
 0.04	 0.317992	 0x4144a6
 0.04	 0.368201	 0x4ec0af
 0.04	 0.41841	 0xa7e9c1
 0.04	 0.468619	 0xccf3d6
 0.04	 0.518828	 0xdff7e3
 0.04	 0.569038	 0xebfaed
 0.04	 0.619247	 0xf0fbf1
 0.04	 0.669456	 0xf4fcf4
 0.04	 0.719665	 0xf9fefa
 0.04	 0.769874	 0xfafefa
 0.04	 0.820084	 0xfafefa
 0.04	 0.870293	 0xfcfefc
 0.04	 0.920502	 0xfdfffd
 0.04	 0.970711	 0xfcfefc
 0.04	 1.02092	 0xfdfffd
 0.04	 1.07113	 0xffffff
 0.04	 1.12134	 0xfefffe
 0.04	 1.17155	 0xfdfffd
 0.04	 1.22176	 0xfefffe
 0.04	 1.27197	 0xffffff
 0.04	 1.32218	 0xfefffe
 0.04	 1.37238	 0xffffff
 0.04	 1.42259	 0xfefffe
 0.04	 1.4728	 0xffffff
 0.04	 1.52301	 0xffffff
 0.04	 1.57322	 0xffffff
 0.04	 1.62343	 0xfefffe
 0.04	 1.67364	 0xfefffe
 0.04	 1.72385	 0xfefffe
 0.04	 1.77406	 0xfefffe
 0.04	 1.82427	 0xfdfefd
 0.04	 1.87448	 0xfefffe
 0.04	 1.92469	 0xffffff
 0.04	 1.9749	 0xfefffe
 0.06	 -9.9749	 0xffffff
 0.06	 -9.92469	 0xffffff
 0.06	 -9.87448	 0xffffff
 0.06	 -9.82427	 0xffffff
 0.06	 -9.77406	 0xffffff
 0.06	 -9.72385	 0xffffff
 0.06	 -9.67364	 0xffffff
 0.06	 -9.62343	 0xffffff
 0.06	 -9.57322	 0xffffff
 0.06	 -9.52301	 0xffffff
 0.06	 -9.4728	 0xffffff
 0.06	 -9.42259	 0xffffff
 0.06	 -9.37238	 0xffffff
 0.06	 -9.32218	 0xffffff
